lower_ci,upper_ci,method,n,iter
-0.405,1.04,trad,100,359
-0.6645519646915895,1.2999878259782656,robust,100,359
0.67,1.101,trad,1000,359
0.5221735107432415,1.2482101036872417,robust,1000,359
0.4,8.731,trad,10,360
-0.30843613405737,9.439496504330318,robust,10,360
-0.325,0.676,trad,100,360
-0.4623119734183555,0.8131130624837711,robust,100,360
0.872,1.239,trad,1000,360
0.7659536142130277,1.3447505349250943,robust,1000,360
-3.622,6.978,trad,10,361
-3.8084660777820263,7.164226853242181,robust,10,361
0.751,2.178,trad,100,361
0.3688745750163249,2.5604890175516504,robust,100,361
0.727,1.179,trad,1000,361
0.5270121631732203,1.3790762083604642,robust,1000,361
0.759,6.285,trad,10,362
0.5161110488578666,6.527940380042638,robust,10,362
1.125,3.124,trad,100,362
-0.17727511873945412,4.425920984780969,robust,100,362
0.943,1.371,trad,1000,362
0.811449393145116,1.5030287298588174,robust,1000,362
0.706,3.051,trad,10,363
0.6213091390455001,3.1360210270598525,robust,10,363
0.4,1.354,trad,100,363
0.29672621697171453,1.4572415999407817,robust,100,363
0.94,1.381,trad,1000,363
0.7671594737433951,1.5543711990192164,robust,1000,363
-0.735,2.27,trad,10,364
-0.9009206018281762,2.435917739110763,robust,10,364
2.654,5.485,trad,100,364
-0.3522711080424461,8.49129669635053,robust,100,364
0.831,1.207,trad,1000,364
0.7031648743177812,1.3345841017998155,robust,1000,364
-5.081,0.549,trad,10,365
-5.446995871646223,0.9153442495697064,robust,10,365
1.593,3.199,trad,100,365
1.103051331419766,3.6893965139618503,robust,100,365
0.827,1.286,trad,1000,365
0.6182758285649399,1.4942331702679272,robust,1000,365
-1.377,1.262,trad,10,366
-1.305701588834529,1.1899957687083182,robust,10,366
0.525,1.874,trad,100,366
0.35682564673983685,2.0423961709175726,robust,100,366
0.951,1.404,trad,1000,366
0.6807965009795777,1.6746343679409432,robust,1000,366
-0.445,2.82,trad,10,367
-0.6701770335717623,3.0453714018735196,robust,10,367
0.644,1.907,trad,100,367
0.3470556655705008,2.2039239645864477,robust,100,367
0.856,1.274,trad,1000,367
0.647502785233953,1.482393005382005,robust,1000,367
-2.234,0.043,trad,10,368
-1.768002027357754,-0.42305426947280766,robust,10,368
-0.094,1.145,trad,100,368
-0.36513195785291974,1.4155227287844718,robust,100,368
0.895,1.35,trad,1000,368
0.7257361666768112,1.5197510796163287,robust,1000,368
0.776,2.246,trad,10,369
0.6881731406145446,2.3338981927086904,robust,10,369
0.768,1.785,trad,100,369
0.4703637791750306,2.0826001652396915,robust,100,369
0.758,1.205,trad,1000,369
0.6046806173820461,1.3580059804180786,robust,1000,369
-13.724,-0.763,trad,10,370
-15.223819084634261,0.7363393991714924,robust,10,370
0.747,2.005,trad,100,370
0.5347834505622876,2.2172976371619524,robust,100,370
0.683,1.084,trad,1000,370
0.5502250271107934,1.2168126257232996,robust,1000,370
-1.042,3.811,trad,10,371
-0.9249846852608756,3.6942048393991644,robust,10,371
0.879,1.854,trad,100,371
0.5705531925038764,2.1625383694391056,robust,100,371
0.758,1.118,trad,1000,371
0.6334907657907213,1.2427342881085828,robust,1000,371
-3.146,3.239,trad,10,372
-1.6170578838021181,1.7097320059136267,robust,10,372
0.57,1.52,trad,100,372
0.2985522283598341,1.7912272550417585,robust,100,372
1.262,1.68,trad,1000,372
1.112087226993665,1.829491272326666,robust,1000,372
-2.608,1.345,trad,10,373
-1.8190264978449815,0.555527256570364,robust,10,373
-0.546,1.007,trad,100,373
-0.9964953402699191,1.4581684287812595,robust,100,373
0.815,1.196,trad,1000,373
0.6680922675813428,1.3428449381315464,robust,1000,373
-1.397,0.614,trad,10,374
-1.4071349113380127,0.6234742550561712,robust,10,374
0.674,1.476,trad,100,374
0.4845593507382311,1.6657326186269843,robust,100,374
0.837,1.329,trad,1000,374
0.552845546843367,1.6133736083115893,robust,1000,374
-0.506,0.504,trad,10,375
-0.4703287138134833,0.4682324230940812,robust,10,375
0.448,1.427,trad,100,375
0.3059683136999418,1.568238282442169,robust,100,375
1.032,1.423,trad,1000,375
0.8647659873595026,1.5906473080240315,robust,1000,375
-1.658,2.243,trad,10,376
-1.4293923231469403,2.014615110341406,robust,10,376
0.329,1.373,trad,100,376
0.3716770120570355,1.3309452522059755,robust,100,376
0.9,1.273,trad,1000,376
0.7671352132271432,1.4065150697435058,robust,1000,376
0.398,5.28,trad,10,377
0.4990535045060529,5.179479191675807,robust,10,377
0.565,1.663,trad,100,377
0.36600186975131854,1.8611878832891706,robust,100,377
0.832,1.388,trad,1000,377
0.4343583007144838,1.7858504371888777,robust,1000,377
-1.599,2.459,trad,10,378
-1.6270979282288907,2.4872473071129986,robust,10,378
1.396,2.4,trad,100,378
0.8978135521182079,2.8977053137377697,robust,100,378
0.85,1.27,trad,1000,378
0.6691436884296563,1.4511912511897167,robust,1000,378
-1.247,1.968,trad,10,379
-1.1733128161625834,1.8946655679658324,robust,10,379
-0.276,1.1,trad,100,379
-0.7601271574066644,1.5846685951729205,robust,100,379
0.603,0.977,trad,1000,379
0.47605969765103334,1.1035373455585742,robust,1000,379
-1.227,2.523,trad,10,380
-0.6441205168803269,1.9397837065870926,robust,10,380
-1.484,0.782,trad,100,380
-2.8789584194087245,2.176442670036085,robust,100,380
0.989,1.447,trad,1000,380
0.8705147171479027,1.565283934260305,robust,1000,380
-1.544,2.957,trad,10,381
-0.9700710167556578,2.3831517956446047,robust,10,381
0.554,1.541,trad,100,381
0.35905381716452356,1.73581653470498,robust,100,381
0.676,1.098,trad,1000,381
0.47142114778595234,1.3026715910158306,robust,1000,381
0.938,2.854,trad,10,382
0.6380639998956263,3.154199530017122,robust,10,382
-0.551,1.047,trad,100,382
-1.5214544741577576,2.01679633346379,robust,100,382
1.022,1.389,trad,1000,382
0.8936134994405693,1.5179625058852546,robust,1000,382
-0.998,2.765,trad,10,383
-0.03588801790564089,1.80290667481907,robust,10,383
0.692,1.702,trad,100,383
0.5023754548994189,1.8911213906825886,robust,100,383
0.946,1.372,trad,1000,383
0.779529940527235,1.5386697988741576,robust,1000,383
2.037,5.248,trad,10,384
1.9078358086162837,5.3771377228952755,robust,10,384
0.837,1.726,trad,100,384
0.6976741883857321,1.8652872124193172,robust,100,384
0.725,1.093,trad,1000,384
0.6304703052159455,1.1870176563333639,robust,1000,384
-0.821,2.123,trad,10,385
-0.27564821510042403,1.5777485325915788,robust,10,385
1.022,1.944,trad,100,385
0.7565613669800462,2.209985119347177,robust,100,385
0.799,1.196,trad,1000,385
0.6662325075879603,1.3289644521313715,robust,1000,385
0.588,3.132,trad,10,386
1.0552835515687662,2.665465548028184,robust,10,386
0.985,3.327,trad,100,386
0.02364477001164378,4.288278328193274,robust,100,386
0.777,1.19,trad,1000,386
0.6174301527382206,1.3498125851663016,robust,1000,386
0.257,7.904,trad,10,387
0.30309218151573303,7.856938448107236,robust,10,387
0.286,1.604,trad,100,387
0.16612066325920904,1.7237750817689563,robust,100,387
0.71,1.096,trad,1000,387
0.5842251469956008,1.2216043958826497,robust,1000,387
-0.838,3.534,trad,10,388
-0.7337277927825983,3.428993313318099,robust,10,388
-0.307,0.673,trad,100,388
-0.3991195685740918,0.7650224578191891,robust,100,388
0.74,1.157,trad,1000,388
0.5877936796682861,1.3088412295976883,robust,1000,388
0.486,3.17,trad,10,389
0.5299338975974526,3.1263633954957957,robust,10,389
0.721,1.785,trad,100,389
0.5208039775600258,1.9849419707285807,robust,100,389
0.695,1.061,trad,1000,389
0.5456210011466095,1.2102126928921995,robust,1000,389
-0.296,1.979,trad,10,390
-0.3797057499508525,2.0629381574103913,robust,10,390
0.304,2.193,trad,100,390
-0.4631210096123102,2.9609107590659396,robust,100,390
0.698,1.076,trad,1000,390
0.561420764878855,1.2127967338819197,robust,1000,390
-0.806,5.243,trad,10,391
-0.9203968637240929,5.3580828814248935,robust,10,391
0.479,1.586,trad,100,391
0.011021681511311554,2.053704590656867,robust,100,391
0.435,0.808,trad,1000,391
0.3049928656733832,0.9382872065844134,robust,1000,391
-0.153,2.894,trad,10,392
0.21750975770556402,2.524113574437253,robust,10,392
-1.77,0.343,trad,100,392
-2.969723675601775,1.5429385737618806,robust,100,392
0.75,1.174,trad,1000,392
0.5754057860502011,1.3485774027999051,robust,1000,392
-4.263,0.821,trad,10,393
-4.367044137275183,0.9249166568541409,robust,10,393
-0.295,1.335,trad,100,393
-0.7215283151141186,1.7617113388699814,robust,100,393
0.539,1.037,trad,1000,393
0.276473332144587,1.3000631034177044,robust,1000,393
-1.079,3.935,trad,10,394
-0.8652727137948251,3.7208206196214118,robust,10,394
0.527,1.712,trad,100,394
0.3013314469241377,1.9371378310730745,robust,100,394
0.807,1.214,trad,1000,394
0.6788011606619011,1.3422334310224162,robust,1000,394
-4.511,1.873,trad,10,395
-5.414620699431337,2.7763153445579345,robust,10,395
0.487,1.919,trad,100,395
0.0942359600024465,2.3115011325950343,robust,100,395
0.943,1.324,trad,1000,395
0.8134116478832334,1.453982118835093,robust,1000,395
1.312,3.325,trad,10,396
1.3616840535292618,3.275674975711621,robust,10,396
0.593,1.6,trad,100,396
0.35003925611383324,1.842681966656362,robust,100,396
0.819,1.196,trad,1000,396
0.7040620664870385,1.3108579954451236,robust,1000,396
0.802,3.092,trad,10,397
1.15306791850914,2.7407159735262527,robust,10,397
0.707,1.577,trad,100,397
0.4235466964762751,1.8612045106045036,robust,100,397
0.628,1.1,trad,1000,397
0.38645615851917575,1.341608001099186,robust,1000,397
-0.024,4.525,trad,10,398
0.8222580654843443,3.678829751511888,robust,10,398
1.249,2.733,trad,100,398
0.7940105696083979,3.187807338493005,robust,100,398
0.534,1,trad,1000,398
0.2726057451732817,1.2611354485785726,robust,1000,398
-2.529,0.642,trad,10,399
-2.1191974442806103,0.23158892384520202,robust,10,399
-0.957,0.108,trad,100,399
-1.1735425286582553,0.3246177850916453,robust,100,399
0.802,1.231,trad,1000,399
0.6383720261806063,1.3953122395604092,robust,1000,399
-14.586,4.218,trad,10,400
-14.097226708507549,3.7294647911860395,robust,10,400
0.891,1.95,trad,100,400
0.6135276122012094,2.2269763132943643,robust,100,400
0.708,1.093,trad,1000,400
0.5578928007830657,1.242443871461092,robust,1000,400
-0.188,0.915,trad,10,401
-0.11567945324800472,0.842759169865521,robust,10,401
-0.026,1.665,trad,100,401
-0.7954811422749672,2.4344514627371376,robust,100,401
0.728,1.173,trad,1000,401
0.5320585699765152,1.3692191940542129,robust,1000,401
-1.739,0.658,trad,10,402
-1.8730641959675176,0.7923447793088916,robust,10,402
0.117,1.525,trad,100,402
-0.01406115641393113,1.6559812287122142,robust,100,402
0.773,1.114,trad,1000,402
0.6538234300130454,1.2331965391065962,robust,1000,402
0.492,3.563,trad,10,403
1.0523493854325268,3.0023276449022362,robust,10,403
1.255,3.557,trad,100,403
-0.3629646745479458,5.1751098397044135,robust,100,403
0.766,1.141,trad,1000,403
0.6281189078147074,1.279428899612055,robust,1000,403
1.039,2.722,trad,10,404
1.2655278755338,2.495947437631739,robust,10,404
1.12,2.163,trad,100,404
0.9038778869824131,2.378749254895668,robust,100,404
1.016,1.422,trad,1000,404
0.8671025448451719,1.5707922422880454,robust,1000,404
-2.835,2.422,trad,10,405
-2.3632775017924312,1.9503633735502144,robust,10,405
0.617,1.857,trad,100,405
0.188103241749638,2.286499093610028,robust,100,405
0.711,1.168,trad,1000,405
0.5294880810767244,1.3491427068460589,robust,1000,405
0.784,2.126,trad,10,406
0.8476785072738977,2.0627686954597335,robust,10,406
0.974,2.431,trad,100,406
0.5630097617505139,2.842237613729845,robust,100,406
0.804,1.24,trad,1000,406
0.6445191431330453,1.3985601082598413,robust,1000,406
1.022,2.109,trad,10,407
1.2042210934122424,1.9269879471829943,robust,10,407
-0.853,0.418,trad,100,407
-1.1374346208049795,0.7029335899507158,robust,100,407
0.657,1.073,trad,1000,407
0.49998148338665316,1.22941720775965,robust,1000,407
-1.777,2.542,trad,10,408
-1.13826449294739,1.903791642848324,robust,10,408
0.587,1.988,trad,100,408
0.3806157916913777,2.194828198232819,robust,100,408
0.857,1.35,trad,1000,408
0.6312439404713441,1.5754028199858296,robust,1000,408
-0.784,3.98,trad,10,409
0.026473062725819396,3.168989626416657,robust,10,409
0.537,1.481,trad,100,409
0.35153748730477063,1.6662491818319443,robust,100,409
0.949,1.362,trad,1000,409
0.8209879242458953,1.4898496998658624,robust,1000,409
-1.521,1.372,trad,10,410
-1.3703628105694816,1.220965120550957,robust,10,410
0.465,1.816,trad,100,410
0.12556253420499486,2.1560272995861305,robust,100,410
0.853,1.31,trad,1000,410
0.6720947053818626,1.4910970255620386,robust,1000,410
0.335,2.537,trad,10,411
0.44426379255698945,2.4280992730244337,robust,10,411
-1.047,0.867,trad,100,411
-1.9394342967189657,1.7596319926134596,robust,100,411
0.84,1.214,trad,1000,411
0.7369290261009913,1.3165116207882852,robust,1000,411
-1.654,4.01,trad,10,412
-1.448759286024618,3.8045716854877245,robust,10,412
0.387,1.211,trad,100,412
0.2291336541072455,1.3696220809627586,robust,100,412
0.752,1.154,trad,1000,412
0.592853454230579,1.3129401898398738,robust,1000,412
0.844,3.081,trad,10,413
0.7836589334839361,3.14162313468732,robust,10,413
1.149,2.116,trad,100,413
0.8666088499636511,2.3983849137993536,robust,100,413
0.833,1.288,trad,1000,413
0.6093718902515478,1.5111551323289718,robust,1000,413
-0.459,0.902,trad,10,414
-0.3688395220438534,0.8110963250510992,robust,10,414
0.379,1.204,trad,100,414
0.12851114819150122,1.4543384080869641,robust,100,414
0.652,1.042,trad,1000,414
0.5306738284652324,1.1630145929702769,robust,1000,414
-0.027,6.108,trad,10,415
1.100985753217779,4.98021742719528,robust,10,415
0.115,1.306,trad,100,415
-0.07195620418325344,1.4925684202348943,robust,100,415
0.605,1.076,trad,1000,415
0.3677341199289797,1.313393272003416,robust,1000,415
0.838,2.757,trad,10,416
1.2433528097753315,2.35199231418523,robust,10,416
1.204,2.153,trad,100,416
1.1169842462918607,2.2408365123047513,robust,100,416
0.829,1.309,trad,1000,416
0.6144377107710455,1.5240587331049935,robust,1000,416
-3.005,0.916,trad,10,417
-3.098278627649975,1.0094714494535146,robust,10,417
-0.015,0.958,trad,100,417
-0.25201136230889265,1.1952395869025065,robust,100,417
0.877,1.302,trad,1000,417
0.7448701700215172,1.4341719962429373,robust,1000,417
3.319,10.547,trad,10,418
2.7705736451633145,11.095316420614527,robust,10,418
0.095,1.143,trad,100,418
-0.18850953594985176,1.4261426099136671,robust,100,418
0.663,1.076,trad,1000,418
0.5000163487575677,1.239036264854614,robust,1000,418
-1.151,3.852,trad,10,419
-0.5320576162091759,3.2326790678779043,robust,10,419
1.051,2.111,trad,100,419
0.7340008569187514,2.428840770478462,robust,100,419
0.683,1.083,trad,1000,419
0.5235435743168413,1.2427421114562642,robust,1000,419
-1.364,2.622,trad,10,420
-0.7905227463714142,2.0479153887806354,robust,10,420
-0.293,0.728,trad,100,420
-0.543138687608028,0.9786476791850554,robust,100,420
0.407,0.868,trad,1000,420
0.1371321403150415,1.1380330660635019,robust,1000,420
-0.876,2.736,trad,10,421
-1.236313669057175,3.0962927672856404,robust,10,421
-0.457,0.777,trad,100,421
-0.7293149266766159,1.0488617826865307,robust,100,421
0.826,1.291,trad,1000,421
0.5993604652468092,1.5182629131194536,robust,1000,421
-3.976,2.119,trad,10,422
-3.522153601227619,1.665704479784747,robust,10,422
0.858,2.358,trad,100,422
0.4919143262440875,2.7247689754413944,robust,100,422
0.921,1.371,trad,1000,422
0.732277113108422,1.5595374998730192,robust,1000,422
2.856,9.296,trad,10,423
2.6003711869888315,9.55106490616831,robust,10,423
-0.576,0.707,trad,100,423
-1.3593547705273132,1.4898502289221853,robust,100,423
1.081,1.451,trad,1000,423
0.9398315766506671,1.59142918397339,robust,1000,423
-0.86,2.596,trad,10,424
-0.488091958872387,2.2240898208037883,robust,10,424
0.467,1.469,trad,100,424
0.2963156224407384,1.6397866630836802,robust,100,424
0.525,0.946,trad,1000,424
0.3494769860255966,1.121279828190854,robust,1000,424
-1.521,0.698,trad,10,425
-1.7014584723543904,0.8789547468818947,robust,10,425
0.822,2.314,trad,100,425
0.5405659330622627,2.5957358063976974,robust,100,425
0.477,0.968,trad,1000,425
0.3228998582692161,1.1224598723782298,robust,1000,425
-2.851,2.593,trad,10,426
-1.5187763417739601,1.2610654085081232,robust,10,426
1.064,2.223,trad,100,426
0.764022889182217,2.523180511585967,robust,100,426
0.78,1.29,trad,1000,426
0.5303876776086949,1.539497489000614,robust,1000,426
-0.71,4.534,trad,10,427
0.002405795428210178,3.821017757466226,robust,10,427
-0.307,1.326,trad,100,427
-0.8830831269830408,1.9021437419941483,robust,100,427
0.754,1.165,trad,1000,427
0.6186951431750266,1.300060521347116,robust,1000,427
-0.297,2.505,trad,10,428
-0.1409755471109433,2.349066313749044,robust,10,428
0.35,1.212,trad,100,428
0.26097116141651666,1.3010090863701622,robust,100,428
0.746,1.224,trad,1000,428
0.4857060202968092,1.484101019974441,robust,1000,428
2.869,8.47,trad,10,429
2.2009639922986612,9.138063725833755,robust,10,429
0.801,1.794,trad,100,429
0.48888638978939303,2.105812214965325,robust,100,429
1.043,1.484,trad,1000,429
0.8455565949137553,1.6816086384563746,robust,1000,429
0.261,1.87,trad,10,430
0.18994093105433152,1.9405344055904408,robust,10,430
0.085,1.337,trad,100,430
-0.2735333221288787,1.6948066586149033,robust,100,430
1.086,1.489,trad,1000,430
0.9330906886931782,1.641805194155048,robust,1000,430
1.564,3.514,trad,10,431
1.718938627413776,3.3596251975101117,robust,10,431
-0.788,1.224,trad,100,431
-1.8237836856452596,2.2596464219465346,robust,100,431
0.88,1.268,trad,1000,431
0.75101177913579,1.39644085880982,robust,1000,431
-0.711,3.605,trad,10,432
-0.03350772571781713,2.9271977432822625,robust,10,432
0.46,1.474,trad,100,432
0.10472035187616724,1.8294722636410587,robust,100,432
0.608,1.043,trad,1000,432
0.4691931975724953,1.1817529976521643,robust,1000,432
-1.835,3.167,trad,10,433
-1.514658461944368,2.847325886605473,robust,10,433
1.025,2.589,trad,100,433
0.5769310712983895,3.036891788410538,robust,100,433
0.234,0.751,trad,1000,433
-0.05498507730601043,1.0395508532499869,robust,1000,433
-1.075,0.73,trad,10,434
-0.7397872389343059,0.39492305085941215,robust,10,434
0.19,1.513,trad,100,434
-0.43107992401224626,2.1350211737671563,robust,100,434
0.685,1.086,trad,1000,434
0.5699619791092836,1.200398602740908,robust,1000,434
-2.595,0.664,trad,10,435
-2.8826825852157105,0.950969359909502,robust,10,435
0.416,1.718,trad,100,435
0.0738756259398825,2.0600594492694357,robust,100,435
1.22,1.665,trad,1000,435
1.0326601487912437,1.85215179089248,robust,1000,435
0.052,2.207,trad,10,436
0.008786623086882939,2.249835218536041,robust,10,436
0.289,1.568,trad,100,436
-0.03882038464248694,1.895938723479973,robust,100,436
0.849,1.251,trad,1000,436
0.7039218417702418,1.3962921390539225,robust,1000,436
0.68,3.257,trad,10,437
0.9450075585326443,2.991860493893838,robust,10,437
